star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 212957673,8.812015,-3.59289,8.813855157623951,-3.5929208153030223,212957673.0,,2.528433919872925e+18,2762.0,2MASS J00351484-0335343,4675-01216-3,WDS J00352-0336AB,*  13 Cet,tic_near,408.0,8.0,-36.0,8.0,TIC tic7,2019AJ....158..138S,,,,,5.75,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,5.21,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,4.348,0.276,TIC,2019AJ....158..138S,3.964,0.218,TIC,2019AJ....158..138S,3.9,0.23,TIC,2019AJ....158..138S,4.851,0.288,5.034700393676758,0.0065900627981983,gaia_dr3,2023A&A...674A...1G,5.343709468841553,0.0029758885112526,4.590048313140869,0.0061091749194887,47.51,1.15,TIC hip,2019AJ....158..138S,21.04820037886761,0.5094807500673068,TIC plx hip,2019AJ....158..138S,0,F7V+G4V,1993A&AS..100..173S,1,6091.0,41.0,Pastel,2022A&A...663A...4S,4.140648690454766,,calculated_from_M_and_R,Calculated Value,4.07,0.1,Pastel,2022A&A...663A...4S,-0.08,0.05,Pastel,2022A&A...663A...4S,0.477227875842974,,gcs_Fbol,Calculated Value,1.5555693724877984,,calc_from_L_and_Teff,Calculated Value,1.22,0.045,gcs_reanalysis,2011A&A...530A.138C,0,4.16,0.7950000000000002,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,AB,0.1,1.29,,,,0,,HD 196885,6159.75,4.2,6.65,HD 196885,309.96615,11.24964
TIC 426452677,240.88368,-57.775109,,,426452677.0,,5.835692225476507e+18,78662.0,2MASS J16033208-5746304,8718-02860-1,WDS J16035-5747AB,* iot01 Nor,tic_near,-118.0,8.0,-78.0,8.0,TIC tic7,2019AJ....158..138S,,,,,4.89,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,4.67,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,4.617,0.306,TIC,2019AJ....158..138S,4.356,0.264,TIC,2019AJ....158..138S,4.102,0.015,TIC,2019AJ....158..138S,4.859,0.307,,,,,,,,,25.39,1.25,TIC hip,2019AJ....158..138S,39.38558487593541,1.93903037002439,TIC plx hip,2019AJ....158..138S,0,A5IVs,1975MSS...C01....0H,1,7620.0,,Simbad 2003A&A...398.1121E,2003A&A...398.1121E,3.945884451517914,,calculated_from_M_and_R,Calculated Value,,,,,0.01,,Simbad 2003A&A...398.1121E,2003A&A...398.1121E,1.2242426530402222,,Pecaut_and_Mamajek_2013,Calculated Value,2.3488972999678617,,calc_from_L_and_Teff,Calculated Value,1.776416840225435,0.284440632228476,TIC_teff_mass_relation,Calculated Value,0,,,,,,7.718771,15.680329,5.83569222547714e+18,7.49201,17.377577,5.835692225494862e+18,1,0,AB,0.3,0.5599999999999996,,,,0,,HD 8673,6382.04,4.25,20.16,HD 8673,21.53661,34.5797
TIC 252191219,17.067652,54.920339,17.094749861202942,54.91320397755905,252191219.0,4.114138220743224e+17,4.114138220743224e+17,5336.0,2MASS J01081597+5455148,3673-01929-1,"WDS J01083+5455Aa,Ab",* mu. Cas,tic_near,3421.0,8.0,-1599.0,8.0,TIC tic7,2019AJ....158..138S,5.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.86,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.17,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.55,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.13,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.031,0.284,TIC,2019AJ....158..138S,3.597,0.246,TIC,2019AJ....158..138S,3.505,0.344,TIC,2019AJ....158..138S,4.952,0.12,4.948012351989746,0.0028054759264821,gaia_dr3,2023A&A...674A...1G,5.326608180999756,0.0028260263197151,4.40438175201416,0.0042291360191447,130.2881,0.4348,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,7.6753,0.0256,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G5Vb,1989ApJS...71..245K,1,5342.0,15.0,Pastel,2022A&A...663A...4S,4.515185593154844,0.0209365597257608,calculated_from_M_and_R,Calculated Value,4.53,0.03,Pastel,2022A&A...663A...4S,-0.83,0.02,Pastel,2022A&A...663A...4S,-0.3195131181056405,0.0116419230256704,calc_from_gaia,Calculated Value,0.8081431915192733,0.0117441141586177,calc_from_L_and_Teff,Calculated Value,0.78,0.03,gcs_reanalysis,2011A&A...530A.138C,0,6.47,4.735,gcs_reanalysis,2011A&A...530A.138C,,5.875773,19.30555,4.114139251554143e+17,5.875773,19.30555,4.114139251554143e+17,1,1,"Aa,Ab",0.6,5.4,,,,0,,HD 101177,5926.31,4.4,0.52,HD 101177,174.68708,45.10842
TIC 118486580,129.7831,-22.6616,129.7817536866983,-22.659852437256102,118486580.0,,5.70202902919758e+18,42430.0,2MASS J08390794-2239427,6571-03298-2,WDS J08391-2240AB,HD  73752,tic_near,-268.0,8.0,424.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.0,0.99,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,5.17,0.99,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,6.38,0.24,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,4.048,0.302,TIC,2019AJ....158..138S,3.594,0.248,TIC,2019AJ....158..138S,3.589,0.246,TIC,2019AJ....158..138S,4.968,0.108,5.1269636154174805,0.0031059060667615,gaia_dr3,2023A&A...674A...1G,5.231778144836426,0.0034001484909871,4.349281311035156,0.0051171708353451,50.9663,0.3068,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,19.6208,0.1181,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G3V+K0V,1976AJ.....81..245E,1,5753.0,65.0,Pastel,2022A&A...663A...4S,4.111530455641011,0.0440987636491751,calculated_from_M_and_R,Calculated Value,4.23,0.13,Pastel,2022A&A...663A...4S,0.3,0.07,Pastel,2022A&A...663A...4S,0.4071692087530416,0.0320010708501431,calc_from_gaia,Calculated Value,1.6086016178881808,0.0695242926179021,calc_from_L_and_Teff,Calculated Value,1.22,0.065,gcs_reanalysis,2011A&A...530A.138C,0,5.46,1.2949999999999997,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,AB,0.5,1.4399999999999995,,,,0,,HD 35681,6253.65,4.19,6.56,HD 35681,82.0039,33.7637
TIC 522415725,30.51139196181,2.76370266531,,,522415725.0,2.5175840035540936e+18,,,,40-1338-2,WDS J02020+0246B,* alf Psc B,tic_bright,41.8,2.3,-11.0,2.2,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,5.389,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,5.135,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,,,,,,,,,,,,,4.97,0.016,5.10443,,,,5.15459,,4.88141,,,,,,,,,,0,kA2hF2mF2(IV),1989ApJS...70..623G,0,7900.0,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,,,,,,,,,-0.2,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,,,,,,,,,,,,,0,,,,,,1.854873,4.155459,2.517584007848936e+18,1.854873,4.155459,2.517584007848936e+18,1,0,B,1.9,-1.0700000000000005,,,,0,,HD 79210,4858.57,4.24,-5.9,HD 79210,138.5949,52.68661
TIC 154385728,259.737893,-34.989934,,,154385728.0,,5.975663422846188e+18,84709.0,2MASS J17185698-3459236,7370-00850-1,WDS J17190-3459AB,HD 156384,tic_near,1149.0,8.0,-91.0,8.0,TIC tic7,2019AJ....158..138S,7.8,,Simbad 1982A&AS...47..221R,1982A&AS...47..221R,6.93,,Simbad 1982A&AS...47..221R,1982A&AS...47..221R,5.89,,Simbad 1982A&AS...47..221R,1982A&AS...47..221R,4.97,,Simbad 1966CoLPL...4...99J,1966CoLPL...4...99J,4.38,,Simbad 1966CoLPL...4...99J,1966CoLPL...4...99J,3.903,0.262,TIC,2019AJ....158..138S,3.23,0.206,TIC,2019AJ....158..138S,3.123,0.278,TIC,2019AJ....158..138S,5.003,0.277,,,,,,,,,143.45,17.12,TIC hip,2019AJ....158..138S,6.971070059254096,0.8319604002400149,TIC plx hip,2019AJ....158..138S,0,K3V+K5V,2006A&A...460..695T,1,4886.0,74.0,Pastel,2022A&A...663A...4S,4.766444636947695,0.1353932012102151,calculated_from_M_and_R,Calculated Value,4.51,0.16,Pastel,2022A&A...663A...4S,-0.52,0.08,Pastel,2022A&A...663A...4S,-0.7158334848584191,0.1238871336363031,update McDonald2017,2017MNRAS.471..770M,0.6121092988653825,0.0892524502688766,calc_from_L_and_Teff,Calculated Value,0.7980589343366188,0.0879569888003814,TIC_teff_mass_relation,Calculated Value,0,,,,,,7.150879,16.513762,5.975663422846819e+18,4.488101,19.511404,5.97566342285136e+18,1,0,AB,1.3,1.0099999999999998,,,,0,,HD 144579,5214.96,4.57,0.51,HD 144579,241.23664,39.15651
TIC 246895813,9.336278,-24.76733,,,246895813.0,,,2941.0,2MASS J00372057-2446023,6421-01924-1,WDS J00373-2446AB,HD   3443,tic_near,1422.0,8.0,-17.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.28,,Simbad,,5.57,,Simbad,,,,,,,,,,4.437,0.266,TIC,2019AJ....158..138S,3.976,0.224,TIC,2019AJ....158..138S,4.027,0.21,TIC,2019AJ....158..138S,5.051,0.276,,,,,,,,,64.38,1.4,TIC hip,2019AJ....158..138S,15.53277415346381,0.3377739020635187,TIC plx hip,2019AJ....158..138S,0,K1V+G,1988MSS...C04....0H,1,5398.0,62.0,Pastel,2022A&A...663A...4S,4.184662328610283,,calculated_from_M_and_R,Calculated Value,4.34,0.14,Pastel,2022A&A...663A...4S,-0.2,0.04,Pastel,2022A&A...663A...4S,0.119302762928583,,Pecaut_and_Mamajek_2013,Calculated Value,1.3117113180901077,,calc_from_L_and_Teff,Calculated Value,0.96,0.0499999999999999,gcs_reanalysis,2011A&A...530A.138C,0,9.45,3.975,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.1,-0.3999999999999994,,,,0,,HD 125040,6498.71,4.36,20.63,HD 125040,214.13685,20.12185
TIC 428698700,195.942044,-20.583383,,,428698700.0,,,63738.0,2MASS J13034607-2035001,6118-01515-2,WDS J13038-2035AB,HD 113415,tic_near,163.84,2.0,-15.71,2.0,TIC tic7,2019AJ....158..138S,,,,,7.019,0.023,TIC tycho2b3,2019AJ....158..138S,5.58,0.03,TIC hipvmag,2019AJ....158..138S,6.74,0.4,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,4.259,0.192,TIC,2019AJ....158..138S,3.938,0.188,TIC,2019AJ....158..138S,4.27,0.023,TIC,2019AJ....158..138S,5.055,0.193,,,,,,,,,34.89,1.33,TIC hip,2019AJ....158..138S,28.66150759529951,1.0925710834550977,TIC plx hip,2019AJ....158..138S,0,F8.5V,2006AJ....132..161G,1,6133.0,,TIC,2019AJ....158..138S,4.411979730391376,,calculated_from_M_and_R,Calculated Value,,,,,0.08,,gcs_reanalysis,2011A&A...530A.138C,0.2454178182827398,,gcs_Fbol,Calculated Value,1.1749398249803646,,calc_from_L_and_Teff,Calculated Value,1.3,0.05,gcs_reanalysis,2011A&A...530A.138C,0,3.59,0.7249999999999999,gcs_reanalysis,2011A&A...530A.138C,,2.397431,6.020363,3.505870654267263e+18,2.397431,6.020363,3.505870654267263e+18,1,0,AB,0.2,0.2599999999999998,,,,0,,HD 151044,6125.3,4.35,2.97,HD 151044,250.61588,49.93644
TIC 379660147,340.219571,14.549221,,,379660147.0,,2.732748159843087e+18,111974.0,2MASS J22405269+1432571,1158-00457-1,WDS J22409+1433AB,HD 214850,tic_near,272.0,8.0,123.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.486,0.02,TIC tycho2b3,2019AJ....158..138S,5.735,0.023,TIC sirful,2019AJ....158..138S,6.76,0.35,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,4.619,0.196,TIC,2019AJ....158..138S,4.212,0.18,TIC,2019AJ....158..138S,3.937,0.036,TIC,2019AJ....158..138S,5.294,0.197,,,,,,,,,29.59,0.68,TIC hip,2019AJ....158..138S,33.79520108144644,0.7766386189720709,TIC plx hip,2019AJ....158..138S,0,G4V,1989ApJS...71..245K,1,5523.0,66.0,Pastel,2022A&A...663A...4S,3.774302564343551,,calculated_from_M_and_R,Calculated Value,3.93,0.27,Pastel,2022A&A...663A...4S,-0.15,0.09,Pastel,2022A&A...663A...4S,0.7110115871355506,,gcs_Fbol,Calculated Value,2.476329047363115,,calc_from_L_and_Teff,Calculated Value,1.33,0.03,gcs_reanalysis,2011A&A...530A.138C,0,4.04,0.3050000000000001,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.4,1.08,,,,0,,HD 107705,6162.01,4.36,4.36,HD 107705,185.63349,5.30545
TIC 318163669,204.301736,-61.691844,,,318163669.0,,5.865760260666511e+18,66438.0,2MASS J13371241-6141306,8991-04847-1,WDS J13372-6142AB,HD 118261,tic_near,150.0,8.0,-117.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.157,0.022,TIC tycho2b3,2019AJ....158..138S,5.63,0.03,TIC hipvmag,2019AJ....158..138S,,,,,,,,,4.83,0.037,TIC,2019AJ....158..138S,4.578,0.076,TIC,2019AJ....158..138S,4.435,0.02,TIC,2019AJ....158..138S,5.308,0.043,,,,,,,,,28.18,1.21,TIC hip,2019AJ....158..138S,35.486160397445,1.5237137715013642,TIC plx hip,2019AJ....158..138S,0,F6V,2006AJ....132..161G,1,6261.0,,TIC,2019AJ....158..138S,3.97256669775682,,calculated_from_M_and_R,Calculated Value,,,,,-0.19,,gcs_reanalysis,2011A&A...530A.138C,0.7497852552550474,,gcs_Fbol,Calculated Value,2.014920265502328,,calc_from_L_and_Teff,Calculated Value,1.39,0.0399999999999999,gcs_reanalysis,2011A&A...530A.138C,0,2.98,0.33,gcs_reanalysis,2011A&A...530A.138C,,7.406729,18.58177,5.865760260666511e+18,7.406729,18.58177,5.865760260666511e+18,1,0,AB,0.4,1.239999999999999,,,,0,,HD 40650,6045.04,4.36,1.78,HD 40650,90.68809,47.80953
TIC 284292958,230.80134,30.287841,,,284292958.0,,1.2767810470942172e+18,75312.0,2MASS J15231232+3017162,2563-01366-1,WDS J15232+3017AB,* eta CrB,tic_near,126.0,8.0,-176.0,8.0,TIC tic7,2019AJ....158..138S,5.6,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,5.56,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.98,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.5,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.22,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.052,0.226,TIC,2019AJ....158..138S,3.701,0.236,TIC,2019AJ....158..138S,3.714,0.216,TIC,2019AJ....158..138S,5.317,0.241,,,,,,,,,53.7,1.24,TIC hip,2019AJ....158..138S,18.6219739292365,0.4300046121462431,TIC plx hip,2019AJ....158..138S,0,G2V+G2V,1955ApJ...121..337S,1,5961.0,41.0,Pastel,2022A&A...663A...4S,4.441350351612747,,calculated_from_M_and_R,Calculated Value,4.51,0.1,Pastel,2022A&A...663A...4S,-0.04,0.05,Pastel,2022A&A...663A...4S,0.1057669168058904,,gcs_Fbol,Calculated Value,1.0590046317721884,,calc_from_L_and_Teff,Calculated Value,1.13,0.0499999999999999,gcs_reanalysis,2011A&A...530A.138C,0,5.91,1.1,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.4,0.3100000000000005,,,,0,,HD 33632,6051.81,4.3,0.44,HD 33632,78.3227,37.33731
TIC 67906570,111.744888,43.258163,,,67906570.0,,,,2MASS J07265877+4315293,,,,tic_bright,,,,,,,,,,,8.04,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,4.342,0.344,TIC,2019AJ....158..138S,3.759,0.248,TIC,2019AJ....158..138S,,,,,5.342,0.344,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2.789772,6.220226,9.729158174589627e+17,2.789772,6.220226,9.729158174589627e+17,0,0,,,,,,,0,,HD 124115,6409.56,4.28,20.47,HD 124115,212.88001,1.3624
TIC 278614418,333.661073,-41.381736,333.6644324990778,-41.38517850480005,278614418.0,6.569895817813128e+18,6.569895822110446e+18,109821.0,2MASS J22143860-4122532,7999-01575-1,,HD 210918,tic_near,570.48,0.02,-790.573,0.027,TIC tic7,2019AJ....158..138S,7.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.88,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.23,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,5.095,0.037,TIC,2019AJ....158..138S,4.828,0.24,TIC,2019AJ....158..138S,4.662,0.02,TIC,2019AJ....158..138S,5.445,0.035,6.063279628753662,0.0027654010468832,gaia_dr3,2023A&A...674A...1G,6.383551597595215,0.0028568340262497,5.565612316131592,0.003865760717883,45.9146,0.0404,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,21.7796,0.0191,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G2V,2006AJ....132..161G,1,5757.0,13.0,Pastel,2022A&A...663A...4S,4.279031801960704,0.0190790505978973,calculated_from_M_and_R,Calculated Value,4.34,0.03,Pastel,2022A&A...663A...4S,-0.1,0.01,Pastel,2022A&A...663A...4S,0.1251967301235225,0.0017874964423907,gaia_dr3_flame,2023A&A...674A...1G,1.1610703935142197,0.0057624094429294,calc_from_L_and_Teff,Calculated Value,0.934719443321228,0.0400013923645019,gaia_dr3_flame,2023A&A...674A...1G,0,12.51886749267578,1.1029553413391122,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 36395,4872.74,4.13,-3.87,HD 36395,82.86415,-3.67723
TIC 471015557,346.4668,-35.8531,,,471015557.0,,,,2MASS J23055131-3551130,,,,tic_bright,,,,,,,,,,,,,,,7.35,0.1,TIC cdwrf,2019AJ....158..138S,,,,,,,,,4.338,0.258,TIC,2019AJ....158..138S,3.608,0.23,TIC,2019AJ....158..138S,3.465,0.2,TIC,2019AJ....158..138S,5.458,0.099,,,,,,,,,,,,,,,,,0,,,0,3676.3,,TIC,2019AJ....158..138S,,,,,,,,,-0.22,0.09,TIC,2019AJ....158..138S,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 10086,5713.15,4.49,1.51,HD 10086,24.90008,45.87777
TIC 194303203,2.168181,36.627115,2.1699453717805284,36.6265722149604,194303203.0,2.877522230262577e+18,2.877522230262577e+18,699.0,2MASS J00084037+3637377,2271-01441-1,,HD    400,tic_bright,-114.73,2.0,-124.57,2.0,TIC tic7,2019AJ....158..138S,,,,,6.697,0.022,TIC tycho2b3,2019AJ....158..138S,6.213,0.023,TIC sirful,2019AJ....158..138S,5.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,8.349,,TIC,2019AJ....158..138S,8.715,,TIC,2019AJ....158..138S,12.357,0.017,TIC,2019AJ....158..138S,5.61,0.9,6.082331657409668,0.002766264418266,gaia_dr3,2023A&A...674A...1G,6.335442543029785,0.0028661185048872,5.660355091094971,0.0038474765660552,30.6686,0.0252,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,32.607,0.0268,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,F8IV,2007MNRAS.374..664C,1,6169.0,15.0,Pastel,2022A&A...663A...4S,4.170128546738702,0.0149777692192425,calculated_from_M_and_R,Calculated Value,4.1,0.03,Pastel,2022A&A...663A...4S,-0.27,0.02,Pastel,2022A&A...663A...4S,0.467725242886574,0.0012918331974736,gaia_dr3_flame,2023A&A...674A...1G,1.4999808889276005,0.0076279604424168,calc_from_L_and_Teff,Calculated Value,1.2140382528305054,0.0400071144104003,gaia_dr3_flame,2023A&A...674A...1G,0,4.1179375648498535,0.5589224100112915,gaia_dr3_flame,2023A&A...674A...1G,,5.459198,6.082332,2.877522230262577e+18,5.459198,6.082332,2.877522230262577e+18,0,0,,,,,,,0,,HD 222143,5853.73,4.49,1.83,HD 222143,354.4937,46.19943
TIC 176941311,183.793969,-10.312468,183.79413962278005,-10.31691159954654,176941311.0,3.581001280225616e+18,3.581001280225616e+18,59750.0,2MASS J12151055-1018440,5522-01684-1,WDS J12152-1019A,HD 106516,tic_near,32.85,2.0,-1014.38,2.0,TIC tic7,2019AJ....158..138S,6.44,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.57,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.11,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,5.132,0.02,TIC,2019AJ....158..138S,5.004,0.051,TIC,2019AJ....158..138S,4.839,0.023,TIC,2019AJ....158..138S,5.622,0.03,6.003013610839844,0.0045242988066748,gaia_dr3,2023A&A...674A...1G,6.210641860961914,0.0064120445938182,5.569179058074951,0.0058593271529646,44.34,1.01,TIC hip,2019AJ....158..138S,22.552999548940008,0.513724166541033,TIC plx hip,2019AJ....158..138S,0,F9VFe-1.7CH-0.7,2006AJ....132..161G,1,6181.0,23.0,Pastel,2022A&A...663A...4S,4.352197836151642,,calculated_from_M_and_R,Calculated Value,4.36,0.03,Pastel,2022A&A...663A...4S,-0.71,0.02,Pastel,2022A&A...663A...4S,0.2004346704305165,,gcs_Fbol,Calculated Value,1.0983796876123724,,calc_from_L_and_Teff,Calculated Value,0.99,0.045,gcs_reanalysis,2011A&A...530A.138C,0,4.15,1.955,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,A,42.8,6.79,,,,0,,HD 218687,5982.2,4.4,10.3,HD 218687,347.48792,14.42655
TIC 514768737,247.72851676876,1.98391671486,247.72852456467,1.98389905048,514768737.0,4.432032213656434e+18,4.432032213658421e+18,,,386-2062-2,WDS J16309+0159B,* lam Oph B,tic_bright,-21.3,1.6,-87.7,1.5,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,5.21,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,5.14,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,,,,,,,,,,,,,5.624,0.269,5.189074,0.005291,gaia_dr3,2023A&A...674A...1G,4.312201,0.09662,3.989246,0.048766,,,,,,,,,0,A4V,1976AJ.....81..245E,1,7607.667279980398,70.0,using_TIC_relation,Calculated Value,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,1.420115,4.15409,4.4320322136564337e+18,1.420115,4.15409,4.4320322136564337e+18,1,0,B,1.4,-1.0,,,,0,,HD 156365,5822.85,4.02,2.73,HD 156365,259.52973,-24.07302
TIC 353969903,165.834303,35.969748,165.83095967577933,35.948653032660104,353969903.0,,7.628154705621105e+17,54035.0,2MASS J11032023+3558117,2521-2279-1,,HD  95735,tic_bright,-580.3,1.0,-4765.9,1.0,TIC tic7,2019AJ....158..138S,10.03,0.01,Simbad 1985A&AS...61..331O,1985A&AS...61..331O,8.96,0.007,Simbad 1985A&AS...61..331O,1985A&AS...61..331O,7.52,0.009,Simbad 1985A&AS...61..331O,1985A&AS...61..331O,5.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.79,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.203,0.242,TIC,2019AJ....158..138S,3.64,0.202,TIC,2019AJ....158..138S,3.254,0.306,TIC,2019AJ....158..138S,5.652,0.261,6.551171779632568,0.0028043623063128,gaia_dr3,2023A&A...674A...1G,7.691121578216553,0.0030045269106155,5.475512981414795,0.0039215540310025,392.7529,0.0321,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,2.5461,0.0002,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M2+V,1989ApJS...71..245K,1,3469.1,,TIC,2019AJ....158..138S,4.782186086966847,,calculated_from_M_and_R,Calculated Value,,,,,-0.42,0.07,TIC,2019AJ....158..138S,-1.6218811803041548,0.0909160210911999,gaia_dr3_flame,2023A&A...674A...1G,0.4278370753201991,,calc_from_L_and_Teff,Calculated Value,0.4042735175024463,0.0091040149834442,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,1,GJ 411,HD 7727,6080.87,4.34,2.84,HD 7727,19.24586,-2.27916
