star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,HD,Simbad,RAJ2000,DEJ2000,EWHa,u_vsini,vsini,S,u_S,RHK,u_RHK
TIC 252191219,17.067652,54.920339,17.094749861202942,54.91320397755905,252191219.0,4.114138220743224e+17,4.114138220743224e+17,5336.0,2MASS J01081597+5455148,3673-01929-1,"WDS J01083+5455Aa,Ab",* mu. Cas,tic_near,3421.0,8.0,-1599.0,8.0,TIC tic7,2019AJ....158..138S,5.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.86,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.17,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.55,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.13,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.031,0.284,TIC,2019AJ....158..138S,3.597,0.246,TIC,2019AJ....158..138S,3.505,0.344,TIC,2019AJ....158..138S,4.952,0.12,4.948012351989746,0.0028054759264821,gaia_dr3,2023A&A...674A...1G,5.326608180999756,0.0028260263197151,4.40438175201416,0.0042291360191447,130.2881,0.4348,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,7.6753,0.0256,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G5Vb,1989ApJS...71..245K,1,5342.0,15.0,Pastel,2022A&A...663A...4S,4.515185593154844,0.0209365597257608,calculated_from_M_and_R,Calculated Value,4.53,0.03,Pastel,2022A&A...663A...4S,-0.83,0.02,Pastel,2022A&A...663A...4S,-0.3195131181056405,0.0116419230256704,calc_from_gaia,Calculated Value,0.8081431915192733,0.0117441141586177,calc_from_L_and_Teff,Calculated Value,0.78,0.03,gcs_reanalysis,2011A&A...530A.138C,0,6.47,4.735,gcs_reanalysis,2011A&A...530A.138C,,5.875773,19.30555,4.114139251554143e+17,5.875773,19.30555,4.114139251554143e+17,1,1,"Aa,Ab",0.6,5.4,,,,0,,218739,Simbad,23 09 58.85,+47 57 33.8,2.92,0,10.0,0.241,ok,-4.66,
TIC 118486580,129.7831,-22.6616,129.7817536866983,-22.659852437256102,118486580.0,,5.70202902919758e+18,42430.0,2MASS J08390794-2239427,6571-03298-2,WDS J08391-2240AB,HD  73752,tic_near,-268.0,8.0,424.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.0,0.99,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,5.17,0.99,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,6.38,0.24,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,4.048,0.302,TIC,2019AJ....158..138S,3.594,0.248,TIC,2019AJ....158..138S,3.589,0.246,TIC,2019AJ....158..138S,4.968,0.108,5.1269636154174805,0.0031059060667615,gaia_dr3,2023A&A...674A...1G,5.231778144836426,0.0034001484909871,4.349281311035156,0.0051171708353451,50.9663,0.3068,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,19.6208,0.1181,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G3V+K0V,1976AJ.....81..245E,1,5753.0,65.0,Pastel,2022A&A...663A...4S,4.111530455641011,0.0440987636491751,calculated_from_M_and_R,Calculated Value,4.23,0.13,Pastel,2022A&A...663A...4S,0.3,0.07,Pastel,2022A&A...663A...4S,0.4071692087530416,0.0320010708501431,calc_from_gaia,Calculated Value,1.6086016178881808,0.0695242926179021,calc_from_L_and_Teff,Calculated Value,1.22,0.065,gcs_reanalysis,2011A&A...530A.138C,0,5.46,1.2949999999999997,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,AB,0.5,1.4399999999999995,,,,0,,91962,Simbad,10 37 00.02,-08 50 23.6,2.21,0,16.97,0.285,ok,-4.5,
TIC 522415725,30.51139196181,2.76370266531,,,522415725.0,2.5175840035540936e+18,,,,40-1338-2,WDS J02020+0246B,* alf Psc B,tic_bright,41.8,2.3,-11.0,2.2,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,5.389,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,5.135,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,,,,,,,,,,,,,4.97,0.016,5.10443,,,,5.15459,,4.88141,,,,,,,,,,0,kA2hF2mF2(IV),1989ApJS...70..623G,0,7900.0,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,,,,,,,,,-0.2,,Simbad 2016A&A...589A..83G,2016A&A...589A..83G,,,,,,,,,,,,,0,,,,,,1.854873,4.155459,2.517584007848936e+18,1.854873,4.155459,2.517584007848936e+18,1,0,B,1.9,-1.0700000000000005,,,,0,,13507,Simbad,02 12 55.00,+40 40 06.1,2.49,0,10.0,0.235,ok,-4.69,
TIC 154385728,259.737893,-34.989934,,,154385728.0,,5.975663422846188e+18,84709.0,2MASS J17185698-3459236,7370-00850-1,WDS J17190-3459AB,HD 156384,tic_near,1149.0,8.0,-91.0,8.0,TIC tic7,2019AJ....158..138S,7.8,,Simbad 1982A&AS...47..221R,1982A&AS...47..221R,6.93,,Simbad 1982A&AS...47..221R,1982A&AS...47..221R,5.89,,Simbad 1982A&AS...47..221R,1982A&AS...47..221R,4.97,,Simbad 1966CoLPL...4...99J,1966CoLPL...4...99J,4.38,,Simbad 1966CoLPL...4...99J,1966CoLPL...4...99J,3.903,0.262,TIC,2019AJ....158..138S,3.23,0.206,TIC,2019AJ....158..138S,3.123,0.278,TIC,2019AJ....158..138S,5.003,0.277,,,,,,,,,143.45,17.12,TIC hip,2019AJ....158..138S,6.971070059254096,0.8319604002400149,TIC plx hip,2019AJ....158..138S,0,K3V+K5V,2006A&A...460..695T,1,4886.0,74.0,Pastel,2022A&A...663A...4S,4.766444636947695,0.1353932012102151,calculated_from_M_and_R,Calculated Value,4.51,0.16,Pastel,2022A&A...663A...4S,-0.52,0.08,Pastel,2022A&A...663A...4S,-0.7158334848584191,0.1238871336363031,update McDonald2017,2017MNRAS.471..770M,0.6121092988653825,0.0892524502688766,calc_from_L_and_Teff,Calculated Value,0.7980589343366188,0.0879569888003814,TIC_teff_mass_relation,Calculated Value,0,,,,,,7.150879,16.513762,5.975663422846819e+18,4.488101,19.511404,5.97566342285136e+18,1,0,AB,1.3,1.0099999999999998,,,,0,,71974,Simbad,08 31 35.05,+34 57 58.4,2.11,0,10.0,0.302,ok,-4.56,
TIC 246895813,9.336278,-24.76733,,,246895813.0,,,2941.0,2MASS J00372057-2446023,6421-01924-1,WDS J00373-2446AB,HD   3443,tic_near,1422.0,8.0,-17.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.28,,Simbad,,5.57,,Simbad,,,,,,,,,,4.437,0.266,TIC,2019AJ....158..138S,3.976,0.224,TIC,2019AJ....158..138S,4.027,0.21,TIC,2019AJ....158..138S,5.051,0.276,,,,,,,,,64.38,1.4,TIC hip,2019AJ....158..138S,15.53277415346381,0.3377739020635187,TIC plx hip,2019AJ....158..138S,0,K1V+G,1988MSS...C04....0H,1,5398.0,62.0,Pastel,2022A&A...663A...4S,4.184662328610283,,calculated_from_M_and_R,Calculated Value,4.34,0.14,Pastel,2022A&A...663A...4S,-0.2,0.04,Pastel,2022A&A...663A...4S,0.119302762928583,,Pecaut_and_Mamajek_2013,Calculated Value,1.3117113180901077,,calc_from_L_and_Teff,Calculated Value,0.96,0.0499999999999999,gcs_reanalysis,2011A&A...530A.138C,0,9.45,3.975,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.1,-0.3999999999999994,,,,0,,187897,Simbad,19 52 09.38,+07 27 36.1,2.64,0,10.0,0.244,ok,-4.63,
TIC 428698700,195.942044,-20.583383,,,428698700.0,,,63738.0,2MASS J13034607-2035001,6118-01515-2,WDS J13038-2035AB,HD 113415,tic_near,163.84,2.0,-15.71,2.0,TIC tic7,2019AJ....158..138S,,,,,7.019,0.023,TIC tycho2b3,2019AJ....158..138S,5.58,0.03,TIC hipvmag,2019AJ....158..138S,6.74,0.4,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,4.259,0.192,TIC,2019AJ....158..138S,3.938,0.188,TIC,2019AJ....158..138S,4.27,0.023,TIC,2019AJ....158..138S,5.055,0.193,,,,,,,,,34.89,1.33,TIC hip,2019AJ....158..138S,28.66150759529951,1.0925710834550977,TIC plx hip,2019AJ....158..138S,0,F8.5V,2006AJ....132..161G,1,6133.0,,TIC,2019AJ....158..138S,4.411979730391376,,calculated_from_M_and_R,Calculated Value,,,,,0.08,,gcs_reanalysis,2011A&A...530A.138C,0.2454178182827398,,gcs_Fbol,Calculated Value,1.1749398249803646,,calc_from_L_and_Teff,Calculated Value,1.3,0.05,gcs_reanalysis,2011A&A...530A.138C,0,3.59,0.7249999999999999,gcs_reanalysis,2011A&A...530A.138C,,2.397431,6.020363,3.505870654267263e+18,2.397431,6.020363,3.505870654267263e+18,1,0,AB,0.2,0.2599999999999998,,,,0,,38230,Simbad,05 46 01.92,+37 17 04.4,1.66,0,10.52,0.156,ok,-5.08,c
TIC 379660147,340.219571,14.549221,,,379660147.0,,2.732748159843087e+18,111974.0,2MASS J22405269+1432571,1158-00457-1,WDS J22409+1433AB,HD 214850,tic_near,272.0,8.0,123.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.486,0.02,TIC tycho2b3,2019AJ....158..138S,5.735,0.023,TIC sirful,2019AJ....158..138S,6.76,0.35,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,4.619,0.196,TIC,2019AJ....158..138S,4.212,0.18,TIC,2019AJ....158..138S,3.937,0.036,TIC,2019AJ....158..138S,5.294,0.197,,,,,,,,,29.59,0.68,TIC hip,2019AJ....158..138S,33.79520108144644,0.7766386189720709,TIC plx hip,2019AJ....158..138S,0,G4V,1989ApJS...71..245K,1,5523.0,66.0,Pastel,2022A&A...663A...4S,3.774302564343551,,calculated_from_M_and_R,Calculated Value,3.93,0.27,Pastel,2022A&A...663A...4S,-0.15,0.09,Pastel,2022A&A...663A...4S,0.7110115871355506,,gcs_Fbol,Calculated Value,2.476329047363115,,calc_from_L_and_Teff,Calculated Value,1.33,0.03,gcs_reanalysis,2011A&A...530A.138C,0,4.04,0.3050000000000001,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.4,1.08,,,,0,,72760,Simbad,08 34 31.67,-00 43 33.9,1.68,0,10.0,0.357,ok,-4.57,
TIC 318163669,204.301736,-61.691844,,,318163669.0,,5.865760260666511e+18,66438.0,2MASS J13371241-6141306,8991-04847-1,WDS J13372-6142AB,HD 118261,tic_near,150.0,8.0,-117.0,8.0,TIC tic7,2019AJ....158..138S,,,,,6.157,0.022,TIC tycho2b3,2019AJ....158..138S,5.63,0.03,TIC hipvmag,2019AJ....158..138S,,,,,,,,,4.83,0.037,TIC,2019AJ....158..138S,4.578,0.076,TIC,2019AJ....158..138S,4.435,0.02,TIC,2019AJ....158..138S,5.308,0.043,,,,,,,,,28.18,1.21,TIC hip,2019AJ....158..138S,35.486160397445,1.5237137715013642,TIC plx hip,2019AJ....158..138S,0,F6V,2006AJ....132..161G,1,6261.0,,TIC,2019AJ....158..138S,3.97256669775682,,calculated_from_M_and_R,Calculated Value,,,,,-0.19,,gcs_reanalysis,2011A&A...530A.138C,0.7497852552550474,,gcs_Fbol,Calculated Value,2.014920265502328,,calc_from_L_and_Teff,Calculated Value,1.39,0.0399999999999999,gcs_reanalysis,2011A&A...530A.138C,0,2.98,0.33,gcs_reanalysis,2011A&A...530A.138C,,7.406729,18.58177,5.865760260666511e+18,7.406729,18.58177,5.865760260666511e+18,1,0,AB,0.4,1.239999999999999,,,,0,,183216,Simbad,19 29 40.56,-30 47 52.0,3.41,0,10.0,0.272,ok,-4.55,
TIC 284292958,230.80134,30.287841,,,284292958.0,,1.2767810470942172e+18,75312.0,2MASS J15231232+3017162,2563-01366-1,WDS J15232+3017AB,* eta CrB,tic_near,126.0,8.0,-176.0,8.0,TIC tic7,2019AJ....158..138S,5.6,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,5.56,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.98,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.5,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.22,,Simbad 2014JAVSO..42..443M,2014JAVSO..42..443M,4.052,0.226,TIC,2019AJ....158..138S,3.701,0.236,TIC,2019AJ....158..138S,3.714,0.216,TIC,2019AJ....158..138S,5.317,0.241,,,,,,,,,53.7,1.24,TIC hip,2019AJ....158..138S,18.6219739292365,0.4300046121462431,TIC plx hip,2019AJ....158..138S,0,G2V+G2V,1955ApJ...121..337S,1,5961.0,41.0,Pastel,2022A&A...663A...4S,4.441350351612747,,calculated_from_M_and_R,Calculated Value,4.51,0.1,Pastel,2022A&A...663A...4S,-0.04,0.05,Pastel,2022A&A...663A...4S,0.1057669168058904,,gcs_Fbol,Calculated Value,1.0590046317721884,,calc_from_L_and_Teff,Calculated Value,1.13,0.0499999999999999,gcs_reanalysis,2011A&A...530A.138C,0,5.91,1.1,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,0,AB,0.4,0.3100000000000005,,,,0,,139813,Simbad,15 29 23.67,+80 27 01.0,1.51,1,10.32,0.414,ok,-4.45,
TIC 67906570,111.744888,43.258163,,,67906570.0,,,,2MASS J07265877+4315293,,,,tic_bright,,,,,,,,,,,8.04,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,4.342,0.344,TIC,2019AJ....158..138S,3.759,0.248,TIC,2019AJ....158..138S,,,,,5.342,0.344,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2.789772,6.220226,9.729158174589627e+17,2.789772,6.220226,9.729158174589627e+17,0,0,,,,,,,0,,133295,Simbad,15 04 33.07,-28 18 00.6,2.94,0,10.0,0.292,ok,-4.48,
TIC 278614418,333.661073,-41.381736,333.6644324990778,-41.38517850480005,278614418.0,6.569895817813128e+18,6.569895822110446e+18,109821.0,2MASS J22143860-4122532,7999-01575-1,,HD 210918,tic_near,570.48,0.02,-790.573,0.027,TIC tic7,2019AJ....158..138S,7.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.88,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.23,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,5.095,0.037,TIC,2019AJ....158..138S,4.828,0.24,TIC,2019AJ....158..138S,4.662,0.02,TIC,2019AJ....158..138S,5.445,0.035,6.063279628753662,0.0027654010468832,gaia_dr3,2023A&A...674A...1G,6.383551597595215,0.0028568340262497,5.565612316131592,0.003865760717883,45.9146,0.0404,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,21.7796,0.0191,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,G2V,2006AJ....132..161G,1,5757.0,13.0,Pastel,2022A&A...663A...4S,4.279031801960704,0.0190790505978973,calculated_from_M_and_R,Calculated Value,4.34,0.03,Pastel,2022A&A...663A...4S,-0.1,0.01,Pastel,2022A&A...663A...4S,0.1251967301235225,0.0017874964423907,gaia_dr3_flame,2023A&A...674A...1G,1.1610703935142197,0.0057624094429294,calc_from_L_and_Teff,Calculated Value,0.934719443321228,0.0400013923645019,gaia_dr3_flame,2023A&A...674A...1G,0,12.51886749267578,1.1029553413391122,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,122652,Simbad,14 02 31.63,+31 39 39.1,2.68,0:,10.0,0.181,ok,-4.82,
TIC 471015557,346.4668,-35.8531,,,471015557.0,,,,2MASS J23055131-3551130,,,,tic_bright,,,,,,,,,,,,,,,7.35,0.1,TIC cdwrf,2019AJ....158..138S,,,,,,,,,4.338,0.258,TIC,2019AJ....158..138S,3.608,0.23,TIC,2019AJ....158..138S,3.465,0.2,TIC,2019AJ....158..138S,5.458,0.099,,,,,,,,,,,,,,,,,0,,,0,3676.3,,TIC,2019AJ....158..138S,,,,,,,,,-0.22,0.09,TIC,2019AJ....158..138S,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,216275,Simbad,22 50 46.32,+52 03 41.0,2.4,0,10.79,0.153,ok,-5.01,
TIC 194303203,2.168181,36.627115,2.1699453717805284,36.6265722149604,194303203.0,2.877522230262577e+18,2.877522230262577e+18,699.0,2MASS J00084037+3637377,2271-01441-1,,HD    400,tic_bright,-114.73,2.0,-124.57,2.0,TIC tic7,2019AJ....158..138S,,,,,6.697,0.022,TIC tycho2b3,2019AJ....158..138S,6.213,0.023,TIC sirful,2019AJ....158..138S,5.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,8.349,,TIC,2019AJ....158..138S,8.715,,TIC,2019AJ....158..138S,12.357,0.017,TIC,2019AJ....158..138S,5.61,0.9,6.082331657409668,0.002766264418266,gaia_dr3,2023A&A...674A...1G,6.335442543029785,0.0028661185048872,5.660355091094971,0.0038474765660552,30.6686,0.0252,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,32.607,0.0268,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,F8IV,2007MNRAS.374..664C,1,6169.0,15.0,Pastel,2022A&A...663A...4S,4.170128546738702,0.0149777692192425,calculated_from_M_and_R,Calculated Value,4.1,0.03,Pastel,2022A&A...663A...4S,-0.27,0.02,Pastel,2022A&A...663A...4S,0.467725242886574,0.0012918331974736,gaia_dr3_flame,2023A&A...674A...1G,1.4999808889276005,0.0076279604424168,calc_from_L_and_Teff,Calculated Value,1.2140382528305054,0.0400071144104003,gaia_dr3_flame,2023A&A...674A...1G,0,4.1179375648498535,0.5589224100112915,gaia_dr3_flame,2023A&A...674A...1G,,5.459198,6.082332,2.877522230262577e+18,5.459198,6.082332,2.877522230262577e+18,0,0,,,,,,,0,,19632,Simbad,03 08 52.43,-24 53 15.7,2.5,0,10.0,0.313,ok,-4.52,
TIC 176941311,183.793969,-10.312468,183.79413962278005,-10.31691159954654,176941311.0,3.581001280225616e+18,3.581001280225616e+18,59750.0,2MASS J12151055-1018440,5522-01684-1,WDS J12152-1019A,HD 106516,tic_near,32.85,2.0,-1014.38,2.0,TIC tic7,2019AJ....158..138S,6.44,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.57,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.11,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,5.132,0.02,TIC,2019AJ....158..138S,5.004,0.051,TIC,2019AJ....158..138S,4.839,0.023,TIC,2019AJ....158..138S,5.622,0.03,6.003013610839844,0.0045242988066748,gaia_dr3,2023A&A...674A...1G,6.210641860961914,0.0064120445938182,5.569179058074951,0.0058593271529646,44.34,1.01,TIC hip,2019AJ....158..138S,22.552999548940008,0.513724166541033,TIC plx hip,2019AJ....158..138S,0,F9VFe-1.7CH-0.7,2006AJ....132..161G,1,6181.0,23.0,Pastel,2022A&A...663A...4S,4.352197836151642,,calculated_from_M_and_R,Calculated Value,4.36,0.03,Pastel,2022A&A...663A...4S,-0.71,0.02,Pastel,2022A&A...663A...4S,0.2004346704305165,,gcs_Fbol,Calculated Value,1.0983796876123724,,calc_from_L_and_Teff,Calculated Value,0.99,0.045,gcs_reanalysis,2011A&A...530A.138C,0,4.15,1.955,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,A,42.8,6.79,,,,0,,141937,Simbad,15 52 17.54,-18 26 09.8,2.6,0,10.0,0.175,ok,-4.9,
TIC 514768737,247.72851676876,1.98391671486,247.72852456467,1.98389905048,514768737.0,4.432032213656434e+18,4.432032213658421e+18,,,386-2062-2,WDS J16309+0159B,* lam Oph B,tic_bright,-21.3,1.6,-87.7,1.5,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,5.21,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,5.14,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,,,,,,,,,,,,,5.624,0.269,5.189074,0.005291,gaia_dr3,2023A&A...674A...1G,4.312201,0.09662,3.989246,0.048766,,,,,,,,,0,A4V,1976AJ.....81..245E,1,7607.667279980398,70.0,using_TIC_relation,Calculated Value,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,1.420115,4.15409,4.4320322136564337e+18,1.420115,4.15409,4.4320322136564337e+18,1,0,B,1.4,-1.0,,,,0,,73668,Simbad,08 39 43.81,+05 45 51.5,2.7,0,13.67,0.184,ok,-4.83,
TIC 353969903,165.834303,35.969748,165.83095967577933,35.948653032660104,353969903.0,,7.628154705621105e+17,54035.0,2MASS J11032023+3558117,2521-2279-1,,HD  95735,tic_bright,-580.3,1.0,-4765.9,1.0,TIC tic7,2019AJ....158..138S,10.03,0.01,Simbad 1985A&AS...61..331O,1985A&AS...61..331O,8.96,0.007,Simbad 1985A&AS...61..331O,1985A&AS...61..331O,7.52,0.009,Simbad 1985A&AS...61..331O,1985A&AS...61..331O,5.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.79,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.203,0.242,TIC,2019AJ....158..138S,3.64,0.202,TIC,2019AJ....158..138S,3.254,0.306,TIC,2019AJ....158..138S,5.652,0.261,6.551171779632568,0.0028043623063128,gaia_dr3,2023A&A...674A...1G,7.691121578216553,0.0030045269106155,5.475512981414795,0.0039215540310025,392.7529,0.0321,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,2.5461,0.0002,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M2+V,1989ApJS...71..245K,1,3469.1,,TIC,2019AJ....158..138S,4.782186086966847,,calculated_from_M_and_R,Calculated Value,,,,,-0.42,0.07,TIC,2019AJ....158..138S,-1.6218811803041548,0.0909160210911999,gaia_dr3_flame,2023A&A...674A...1G,0.4278370753201991,,calc_from_L_and_Teff,Calculated Value,0.4042735175024463,0.0091040149834442,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,1,GJ 411,92788,Simbad,10 42 48.54,-02 11 01.2,2.21,0,10.0,0.187,ok,-4.88,
TIC 287157635,224.3606,-21.4115,,,287157635.0,6.232511675556408e+18,,73182.0,2MASS J14572643-2124384,6180-1230-1,"WDS J14575-2125Ba,Bb",HD 131976,tic_near,1012.42,2.0,-1653.58,2.0,TIC tic7,2019AJ....158..138S,10.759,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.559,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.065,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.075,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.02,0.03,Simbad 2005yCat.2263....0D,2005yCat.2263....0D,4.55,0.262,TIC,2019AJ....158..138S,3.91,0.2,TIC,2019AJ....158..138S,3.802,0.23,TIC,2019AJ....158..138S,5.704,0.105,,,,,,,,,168.77,21.54,Simbad 2007A&A...474..653V,2007A&A...474..653V,5.9,,Simbad 2010A&ARv..18...67T,2010A&ARv..18...67T,0,M1.5V,1989ApJS...71..245K,1,4077.0,50.0,Pastel,2022A&A...663A...4S,4.757393453649932,,calculated_from_M_and_R,Calculated Value,5.0,0.1,Pastel,2022A&A...663A...4S,-0.05,0.05,Pastel,2022A&A...663A...4S,-1.1407956460577118,,Pecaut_and_Mamajek_2013,Calculated Value,0.5389809293529572,,calc_from_L_and_Teff,Calculated Value,0.606,0.056,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,0,"Ba,Bb",0.2,1.620000000000001,,,,0,,13531,Simbad,02 13 13.34,+40 30 27.5,1.81,0,10.0,0.265,ok,-4.63,
TIC 152972531,48.10779712948,-44.41977400326,,,152972531.0,4.850405974392311e+18,,14913.0,2MASS J03122575-4425111,7567-01177-1,WDS J03124-4425AB,HD  20121,tic_bright,81.63,0.55,-4.57,0.98,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,6.37,,Simbad,,5.93,,Simbad,,,,,,,,,,5.118,0.03,TIC,2019AJ....158..138S,4.931,0.026,TIC,2019AJ....158..138S,4.827,0.02,TIC,2019AJ....158..138S,5.723,0.015,6.01215,,,,6.13886,,5.59056,,23.53,0.62,Simbad 2007A&A...474..653V,2007A&A...474..653V,42.49893752656183,1.1198190083496955,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,A8V+F3V,1973PASP...85..328M,1,6586.0,,TIC,2019AJ....158..138S,4.099610100949388,,calculated_from_M_and_R,Calculated Value,,,,,-0.01,,gcs_reanalysis,2011A&A...530A.138C,0.7290071444064503,,gcs_Fbol,Calculated Value,1.7779222471312142,,calc_from_L_and_Teff,Calculated Value,1.45,0.03,gcs_reanalysis,2011A&A...530A.138C,0,2.13,0.2199999999999999,gcs_reanalysis,2011A&A...530A.138C,,0.184065,6.560245,4.85040597439262e+18,0.184065,6.560245,4.85040597439262e+18,1,0,AB,0.1,0.9400000000000004,,,,0,,13382,Simbad,02 11 23.10,+21 22 38.4,4.02,0,15.69,0.286,ok,-4.57,
